num diffs,metric,mutation rate,coverage,k-length,score,hash
1712,BF,1e-06,10,10,0.9875126097269568,5
1712,BF,1e-06,10,10,0.9883159044307659,6
1712,BF,1e-06,10,10,0.9890288896116473,7
1322,BC,1e-06,10,20,0.18087400190151737,0
1322,BF,1e-06,10,20,0.9604083367071445,5
1322,BF,1e-06,10,20,0.9645439796771271,6
1322,BF,1e-06,10,20,0.9679007729352316,7
1046,BC,1e-06,10,30,0.21025640130610268,0
1046,BF,1e-06,10,30,0.9483150908775949,5
1046,BF,1e-06,10,30,0.9536416076074514,6
1046,BF,1e-06,10,30,0.9579924978618004,7
324,BC,1e-06,10,40,0.25118170233381987,0
324,BF,1e-06,10,40,0.928342927055345,5
324,BF,1e-06,10,40,0.9356618329603943,6
324,BF,1e-06,10,40,0.9416172139634895,7
1923,BC,1e-06,15,10,0.0739995615597493,0
1923,BF,1e-06,15,10,0.990652046743857,5
1923,BF,1e-06,15,10,0.9912556254962243,6
1923,BF,1e-06,15,10,0.9917893543912216,7
1235,BC,1e-06,15,20,0.12334366687691789,0
1235,BF,1e-06,15,20,0.9813469855006318,5
1235,BF,1e-06,15,20,0.9833532393935319,6
1235,BF,1e-06,15,20,0.9849613003587004,7
1204,BC,1e-06,15,30,0.137248936341816,0
1204,BF,1e-06,15,30,0.9767015504974182,5
1204,BF,1e-06,15,30,0.9792008209394005,6
1204,BF,1e-06,15,30,0.9811992402197074,7
381,BC,1e-06,15,40,0.14595732276213247,0
381,BF,1e-06,15,40,0.9734634961485282,5
381,BF,1e-06,15,40,0.9762721835291444,6
381,BF,1e-06,15,40,0.9785471870434543,7
899,BC,1e-06,20,10,0.06273012124664401,0
899,BF,1e-06,20,10,0.993226383914414,5
899,BF,1e-06,20,10,0.9936701553527968,6
899,BF,1e-06,20,10,0.9940595989305377,7
690,BC,1e-06,20,20,0.10712662811736673,0
690,BF,1e-06,20,20,0.985328317609817,5
690,BF,1e-06,20,20,0.9869153090631283,6
690,BF,1e-06,20,20,0.9881901821455343,7
876,BC,1e-06,20,30,0.12187158723118952,0
876,BF,1e-06,20,30,0.9803987141217263,5
876,BF,1e-06,20,30,0.9825060768566932,6
876,BF,1e-06,20,30,0.9842100864288955,7
275,BC,1e-06,20,40,0.1144476683584249,0
275,BF,1e-06,20,40,0.9839154091576019,5
275,BF,1e-06,20,40,0.9856461521626647,6
275,BF,1e-06,20,40,0.9870419164669911,7
519,BC,1e-06,30,10,0.04651555165346177,0
519,BF,1e-06,30,10,0.9960975975557915,5
519,BF,1e-06,30,10,0.9963612409633754,6
519,BF,1e-06,30,10,0.9965891974137994,7
487,BC,1e-06,30,20,0.0809398734120601,0
487,BF,1e-06,30,20,0.9920540541163363,5
487,BF,1e-06,30,20,0.9929079803946567,6
487,BF,1e-06,30,20,0.993598784388594,7
1027,BC,1e-06,30,30,0.10085692541046087,0
1027,BF,1e-06,30,30,0.9870205878392871,5
1027,BF,1e-06,30,30,0.988419011723745,6
1027,BF,1e-06,30,30,0.9895567367195481,7
377,BC,1e-06,30,40,0.09934998794214478,0
377,BF,1e-06,30,40,0.9870391334541476,5
377,BF,1e-06,30,40,0.9884318646800456,6
377,BF,1e-06,30,40,0.989558605016084,7
1148,BC,1e-06,40,10,0.03905483400324161,0
1148,BF,1e-06,40,10,0.9967366827876817,5
1148,BF,1e-06,40,10,0.9969633655796467,6
1148,BF,1e-06,40,10,0.9971624487850119,7
899,BC,1e-06,40,20,0.07191652833965356,0
899,BF,1e-06,40,20,0.9936278371789027,5
899,BF,1e-06,40,20,0.99431619622893,6
899,BF,1e-06,40,20,0.9948693432717413,7
137,BC,1e-06,40,30,0.07575307681593102,0
137,BF,1e-06,40,30,0.9929618921419786,5
137,BF,1e-06,40,30,0.9937234936202934,6
137,BF,1e-06,40,30,0.9943409394076544,7
1742,BC,1e-06,40,40,0.09539221273693699,0
1742,BF,1e-06,40,40,0.9873008789141919,5
1742,BF,1e-06,40,40,0.9886817288659251,6
1742,BF,1e-06,40,40,0.9897885561977565,7
1626,BC,1e-05,10,10,0.10217336909419805,0
1626,BF,1e-05,10,10,0.982499931075806,5
1626,BF,1e-05,10,10,0.9836522822927459,6
1626,BF,1e-05,10,10,0.98465215908939,7
4020,BC,1e-05,10,20,0.20173589037313733,0
4020,BF,1e-05,10,20,0.9504516388727962,5
4020,BF,1e-05,10,20,0.9556937463949449,6
4020,BF,1e-05,10,20,0.9599043966298197,7
5450,BC,1e-05,10,30,0.2428057869263972,0
5450,BF,1e-05,10,30,0.9352178719419992,5
5450,BF,1e-05,10,30,0.941897519306296,6
5450,BF,1e-05,10,30,0.9473532412466472,7
3533,BC,1e-05,10,40,0.29544190569585216,0
3533,BF,1e-05,10,40,0.908988888661182,5
3533,BF,1e-05,10,40,0.9181969019489673,6
3533,BF,1e-05,10,40,0.9257345895407015,7
3908,BC,1e-05,15,10,0.08205141222934598,0
3908,BF,1e-05,15,10,0.9883087212575976,5
3908,BF,1e-05,15,10,0.9890748490503953,6
3908,BF,1e-05,15,10,0.9897427471884555,7
9677,BC,1e-05,15,20,0.18755608694470327,0
9677,BF,1e-05,15,20,0.9625932317422093,5
9677,BF,1e-05,15,20,0.9666037203891991,6
9677,BF,1e-05,15,20,0.9698620863419303,7
3798,BC,1e-05,15,30,0.20401754071262135,0
3798,BF,1e-05,15,30,0.9515743723633415,5
3798,BF,1e-05,15,30,0.9567690821951081,6
3798,BF,1e-05,15,30,0.960963163024787,7
6649,BC,1e-05,15,40,0.19956695456473705,0
6649,BF,1e-05,15,40,0.9503886071246865,5
6649,BF,1e-05,15,40,0.955687302192931,6
6649,BF,1e-05,15,40,0.9599544823716191,7
8868,BC,1e-05,20,10,0.06337178280136546,0
8868,BF,1e-05,20,10,0.9931970055157382,5
8868,BF,1e-05,20,10,0.9936424417726819,6
8868,BF,1e-05,20,10,0.9940351704966477,7
7689,BC,1e-05,20,20,0.12808360187478451,0
7689,BF,1e-05,20,20,0.9809422006397241,5
7689,BF,1e-05,20,20,0.9830203045625814,6
7689,BF,1e-05,20,20,0.9846845991736832,7
7062,BC,1e-05,20,30,0.18958746825101935,0
7062,BF,1e-05,20,30,0.9595421458846984,5
7062,BF,1e-05,20,30,0.9639252168310067,6
7062,BF,1e-05,20,30,0.9674529123916269,7
8024,BC,1e-05,20,40,0.1852458957800861,0
8024,BF,1e-05,20,40,0.9565046135450972,5
8024,BF,1e-05,20,40,0.9611417684126117,6
8024,BF,1e-05,20,40,0.9648961639544202,7
9021,BC,1e-05,30,10,0.07212131697542201,0
9021,BF,1e-05,30,10,0.9905318109405371,5
9021,BF,1e-05,30,10,0.9911677367171349,6
9021,BF,1e-05,30,10,0.9917306464764345,7
8014,BC,1e-05,30,20,0.12112652050592365,0
8014,BF,1e-05,30,20,0.9816784894988003,5
8014,BF,1e-05,30,20,0.9836835930793109,6
8014,BF,1e-05,30,20,0.9852938476585062,7
8203,BC,1e-05,30,30,0.21993505032867877,0
8203,BF,1e-05,30,30,0.9535792382354532,5
8203,BF,1e-05,30,30,0.9587026925825476,6
8203,BF,1e-05,30,30,0.9628365651072832,7
4307,BC,1e-05,30,40,0.15419771760408507,0
4307,BF,1e-05,30,40,0.9744983915288945,5
4307,BF,1e-05,30,40,0.9773052947900882,6
4307,BF,1e-05,30,40,0.9795392422348598,7
5421,BC,1e-05,40,10,0.05613325235748823,0
5421,BF,1e-05,40,10,0.993160610868425,5
5421,BF,1e-05,40,10,0.9936308290981749,6
5421,BF,1e-05,40,10,0.9940443595783647,7
7520,BC,1e-05,40,20,0.14642839819735376,0
7520,BF,1e-05,40,20,0.9716891243911834,5
7520,BF,1e-05,40,20,0.9747918284378865,6
7520,BF,1e-05,40,20,0.9772904899442941,7
8891,BC,1e-05,40,30,0.11132029223203332,0
8891,BF,1e-05,40,30,0.9852785829786438,5
8891,BF,1e-05,40,30,0.986908094246507,6
8891,BF,1e-05,40,30,0.9882064249367755,7
12574,BC,1e-05,40,40,0.264294188832648,0
12574,BF,1e-05,40,40,0.9236899752233677,5
12574,BF,1e-05,40,40,0.9320489199901493,6
12574,BF,1e-05,40,40,0.9386863127451549,7
28316,BC,3e-05,10,10,0.1423096812401039,0
28316,BF,3e-05,10,10,0.9671689266442117,5
28316,BF,3e-05,10,10,0.9692842975194036,6
28316,BF,3e-05,10,10,0.9711470602640275,7
17721,BC,3e-05,10,20,0.26860468159506834,0
17721,BF,3e-05,10,20,0.9255247693272723,5
17721,BF,3e-05,10,20,0.9333399490818624,6
17721,BF,3e-05,10,20,0.9396844561417432,7
35363,BC,3e-05,10,30,0.3711767657485413,0
35363,BF,3e-05,10,30,0.8853429223928079,5
35363,BF,3e-05,10,30,0.897095005313808,6
35363,BF,3e-05,10,30,0.9066391641967849,7
25008,BC,3e-05,10,40,0.4401249510333648,0
25008,BF,3e-05,10,40,0.8408349024832068,5
25008,BF,3e-05,10,40,0.8565469833619501,6
25008,BF,3e-05,10,40,0.8694248404832922,7
16087,BC,3e-05,15,10,0.08634866619443693,0
16087,BF,3e-05,15,10,0.9873280120549464,5
16087,BF,3e-05,15,10,0.9881561128254148,6
16087,BF,3e-05,15,10,0.9888871038592139,7
18572,BC,3e-05,15,20,0.27820018155316284,0
18572,BF,3e-05,15,20,0.920481681878121,5
18572,BF,3e-05,15,20,0.9290530868584064,6
18572,BF,3e-05,15,20,0.9359447440848062,7
27747,BC,3e-05,15,30,0.32301557615704557,0
27747,BF,3e-05,15,30,0.910072978306021,5
27747,BF,3e-05,15,30,0.9197495622815567,6
27747,BF,3e-05,15,30,0.9275824869379848,7
15439,BC,3e-05,15,40,0.3413525102172431,0
15439,BF,3e-05,15,40,0.9028033180411811,5
15439,BF,3e-05,15,40,0.9131938193880932,6
15439,BF,3e-05,15,40,0.9215843098034671,7
25053,BC,3e-05,20,10,0.10018345333536127,0
25053,BF,3e-05,20,10,0.984192967249219,5
25053,BF,3e-05,20,10,0.9852434759030211,6
25053,BF,3e-05,20,10,0.9861667719865351,7
28549,BC,3e-05,20,20,0.3107140191503729,0
28549,BF,3e-05,20,20,0.9109132016523955,5
28549,BF,3e-05,20,20,0.9206210398989174,6
28549,BF,3e-05,20,20,0.9283536538721177,7
9011,BC,3e-05,20,30,0.23703458384002885,0
9011,BF,3e-05,20,30,0.9420294374387788,5
9011,BF,3e-05,20,30,0.9482856662864804,6
9011,BF,3e-05,20,30,0.9533683275833471,7
20942,BC,3e-05,20,40,0.32055375131783226,0
20942,BF,3e-05,20,40,0.9202970032785769,5
20942,BF,3e-05,20,40,0.929088067842816,6
20942,BF,3e-05,20,40,0.936156322471944,7
13982,BC,3e-05,30,10,0.10725193777968789,0
13982,BF,3e-05,30,10,0.9787124176418015,5
13982,BF,3e-05,30,10,0.9801632679766246,6
13982,BF,3e-05,30,10,0.9814051213855549,7
30590,BC,3e-05,30,20,0.26021750992522585,0
30590,BF,3e-05,30,20,0.9435482698757712,5
30590,BF,3e-05,30,20,0.9497968714709923,6
30590,BF,3e-05,30,20,0.9547799131427086,7
26806,BC,3e-05,30,30,0.19276940015838584,0
26806,BF,3e-05,30,30,0.9691959637689044,5
26806,BF,3e-05,30,30,0.9726920624229548,6
26806,BF,3e-05,30,30,0.9754766644096966,7
24990,BC,3e-05,30,40,0.38045963887232714,0
24990,BF,3e-05,30,40,0.8790497427341015,5
24990,BF,3e-05,30,40,0.8922758040300346,6
24990,BF,3e-05,30,40,0.9028918282453123,7
6321,BC,3e-05,40,10,0.041961674663839044,0
6321,BF,3e-05,40,10,0.9961126442842155,5
6321,BF,3e-05,40,10,0.9963846636172488,6
6321,BF,3e-05,40,10,0.9966190529031309,7
22815,BC,3e-05,40,20,0.27508087149947147,0
22815,BF,3e-05,40,20,0.9252392750892547,5
22815,BF,3e-05,40,20,0.9335743389878197,6
22815,BF,3e-05,40,20,0.9401582564514096,7
26921,BC,3e-05,40,30,0.2857561212377844,0
26921,BF,3e-05,40,30,0.937911844580808,5
26921,BF,3e-05,40,30,0.9448086619332694,6
26921,BF,3e-05,40,30,0.9503573763993539,7
45730,BC,3e-05,40,40,0.6209195830675354,0
45730,BF,3e-05,40,40,0.7740531372149613,5
45730,BF,3e-05,40,40,0.7988580291537454,6
45730,BF,3e-05,40,40,0.8187103107433744,7
590,BC,1e-06,10,10,0.0870879175438164,0
590,BF,1e-06,10,10,0.9874340835433075,5
590,BF,1e-06,10,10,0.9882570784305518,6
590,BF,1e-06,10,10,0.9889713396811001,7
472,BC,1e-06,10,20,0.17297882381352103,0
472,BF,1e-06,10,20,0.9638349800417657,5
472,BF,1e-06,10,20,0.9676666005222339,6
472,BF,1e-06,10,20,0.9707187631891687,7
613,BC,1e-06,10,30,0.2120636834483698,0
613,BF,1e-06,10,30,0.9476289249621196,5
613,BF,1e-06,10,30,0.9530574803368871,6
613,BF,1e-06,10,30,0.9575080464289297,7
629,BC,1e-06,10,40,0.2575614671190698,0
629,BF,1e-06,10,40,0.9256135887017756,5
629,BF,1e-06,10,40,0.9332070370913254,6
629,BF,1e-06,10,40,0.9393654544081539,7
697,BC,1e-06,15,10,0.07030571721075651,0
697,BF,1e-06,15,10,0.9915402320539629,5
697,BF,1e-06,15,10,0.9920993996528793,6
697,BF,1e-06,15,10,0.9925811803134362,7
382,BC,1e-06,15,20,0.11855439231668274,0
382,BF,1e-06,15,20,0.9824060176684187,5
382,BF,1e-06,15,20,0.9842937064142151,6
382,BF,1e-06,15,20,0.9858091866472489,7
1069,BC,1e-06,15,30,0.1398945399127819,0
1069,BF,1e-06,15,30,0.9748025130265041,5
1069,BF,1e-06,15,30,0.9775020935359586,6
1069,BF,1e-06,15,30,0.9796774526234695,7
658,BC,1e-06,15,40,0.1500236617101246,0
658,BF,1e-06,15,40,0.9722942105909933,5
658,BF,1e-06,15,40,0.9752591665315847,6
658,BF,1e-06,15,40,0.9776358969016525,7
1483,BC,1e-06,20,10,0.06130838934895588,0
1483,BF,1e-06,20,10,0.993620132129032,5
1483,BF,1e-06,20,10,0.9940355744332228,6
1483,BF,1e-06,20,10,0.9944014870569773,7
1063,BC,1e-06,20,20,0.1111442926996613,0
1063,BF,1e-06,20,20,0.9834381244053416,5
1063,BF,1e-06,20,20,0.9852169626055753,6
1063,BF,1e-06,20,20,0.9866582465808157,7
183,BC,1e-06,20,30,0.10491664068192452,0
183,BF,1e-06,20,30,0.9866263953634214,5
183,BF,1e-06,20,30,0.9880783268284901,6
183,BF,1e-06,20,30,0.9892261489862513,7
324,BC,1e-06,20,40,0.11967056208141891,0
324,BF,1e-06,20,40,0.9816717265510899,5
324,BF,1e-06,20,40,0.9836403749994331,6
324,BF,1e-06,20,40,0.9852156766842687,7
1303,BC,1e-06,30,10,0.04880259788171404,0
1303,BF,1e-06,30,10,0.9956109281652132,5
1303,BF,1e-06,30,10,0.9959034684233268,6
1303,BF,1e-06,30,10,0.9961583878393055,7
866,BC,1e-06,30,20,0.0837921266780216,0
866,BF,1e-06,30,20,0.99130681857286,5
866,BF,1e-06,30,20,0.9922444704275102,6
866,BF,1e-06,30,20,0.9930032957856787,7
637,BC,1e-06,30,30,0.0910132500712596,0
637,BF,1e-06,30,30,0.9895475955995299,5
637,BF,1e-06,30,30,0.9906760988121882,6
637,BF,1e-06,30,30,0.9915819870621899,7
1204,BC,1e-06,30,40,0.10886724627472022,0
1204,BF,1e-06,30,40,0.983135492436979,5
1204,BF,1e-06,30,40,0.9849453381469114,6
1204,BF,1e-06,30,40,0.9864200560398819,7
332,BC,1e-06,40,10,0.036633753141922853,0
332,BF,1e-06,40,10,0.9972185312928459,5
332,BF,1e-06,40,10,0.9974116352897181,6
332,BF,1e-06,40,10,0.9975791806880199,7
566,BC,1e-06,40,20,0.07466208142480879,0
566,BF,1e-06,40,20,0.9925442681671407,5
566,BF,1e-06,40,20,0.9933535754044513,6
566,BF,1e-06,40,20,0.9940049117776006,7
541,BC,1e-06,40,30,0.08531998336170143,0
541,BF,1e-06,40,30,0.9902356148848637,5
541,BF,1e-06,40,30,0.991300181475323,6
541,BF,1e-06,40,30,0.9921455839748354,7
879,BC,1e-06,40,40,0.0922506244814092,0
879,BF,1e-06,40,40,0.9871475968952954,5
879,BF,1e-06,40,40,0.9885337965593374,6
879,BF,1e-06,40,40,0.9896554541821923,7
9782,BC,1e-05,10,10,0.09140416505386695,0
9782,BF,1e-05,10,10,0.9863055745424703,5
9782,BF,1e-05,10,10,0.9871973728212604,6
9782,BF,1e-05,10,10,0.9879794079491272,7
20769,BC,1e-05,10,20,0.25915019088335045,0
20769,BF,1e-05,10,20,0.9328354811194028,5
20769,BF,1e-05,10,20,0.9398661497500402,6
20769,BF,1e-05,10,20,0.945572337059806,7
4096,BC,1e-05,10,30,0.24501172309948493,0
4096,BF,1e-05,10,30,0.9348553539991792,5
4096,BF,1e-05,10,30,0.9415326949084253,6
4096,BF,1e-05,10,30,0.9470476488662459,7
7785,BC,1e-05,10,40,0.3347965197028745,0
7785,BF,1e-05,10,40,0.8894414915533091,5
7785,BF,1e-05,10,40,0.9006644455089543,6
7785,BF,1e-05,10,40,0.9097819082463654,7
4654,BC,1e-05,15,10,0.08024469368661802,0
4654,BF,1e-05,15,10,0.9892569116177901,5
4654,BF,1e-05,15,10,0.9899519103674034,6
4654,BF,1e-05,15,10,0.9905798784600861,7
4054,BC,1e-05,15,20,0.13627859362476624,0
4054,BF,1e-05,15,20,0.9773222068392005,5
4054,BF,1e-05,15,20,0.9797634729946022,6
4054,BF,1e-05,15,20,0.9817248562710292,7
7633,BC,1e-05,15,30,0.1512408830076406,0
7633,BF,1e-05,15,30,0.970528726067632,5
7633,BF,1e-05,15,30,0.9736611184549127,6
7633,BF,1e-05,15,30,0.9761969242358587,7
6256,BC,1e-05,15,40,0.2248999251248993,0
6256,BF,1e-05,15,40,0.9430169468516892,5
6256,BF,1e-05,15,40,0.9491076615758607,6
6256,BF,1e-05,15,40,0.9539782412945099,7
3228,BC,1e-05,20,10,0.06692874968262374,0
3228,BF,1e-05,20,10,0.9924107834448889,5
3228,BF,1e-05,20,10,0.9929069697230725,6
3228,BF,1e-05,20,10,0.9933441897126364,7
4792,BC,1e-05,20,20,0.1374226770448359,0
4792,BF,1e-05,20,20,0.9792469801836742,5
4792,BF,1e-05,20,20,0.9815165752538428,6
4792,BF,1e-05,20,20,0.9833447326214048,7
9183,BC,1e-05,20,30,0.17488392411890552,0
9183,BF,1e-05,20,30,0.9685457374745408,5
9183,BF,1e-05,20,30,0.972004454199557,6
9183,BF,1e-05,20,30,0.9747731841770572,7
4185,BC,1e-05,20,40,0.18465786543337526,0
4185,BF,1e-05,20,40,0.9598834553332254,5
4185,BF,1e-05,20,40,0.9641809635169187,6
4185,BF,1e-05,20,40,0.967646543762041,7
5578,BC,1e-05,30,10,0.059173708605693376,0
5578,BF,1e-05,30,10,0.9936908455332678,5
5578,BF,1e-05,30,10,0.9941169639883009,6
5578,BF,1e-05,30,10,0.9944877501104603,7
476,BC,1e-05,30,20,0.08510484062440105,0
476,BF,1e-05,30,20,0.9912225141482746,5
476,BF,1e-05,30,20,0.9921738612202056,6
476,BF,1e-05,30,20,0.9929437593943817,7
4364,BC,1e-05,30,30,0.1445795965522103,0
4364,BF,1e-05,30,30,0.9748093544463883,5
4364,BF,1e-05,30,30,0.9775584449165666,6
4364,BF,1e-05,30,30,0.979754185650631,7
2218,BC,1e-05,30,40,0.12398752633494692,0
2218,BF,1e-05,30,40,0.9821387504275906,5
2218,BF,1e-05,30,40,0.9840796192684987,6
2218,BF,1e-05,30,40,0.9856330844574982,7
13494,BC,1e-05,40,10,0.07119465065296149,0
13494,BF,1e-05,40,10,0.9886085697384454,5
13494,BF,1e-05,40,10,0.9894012968766196,6
13494,BF,1e-05,40,10,0.9900948658915424,7
8600,BC,1e-05,40,20,0.14429801738984005,0
8600,BF,1e-05,40,20,0.964129687084069,5
8600,BF,1e-05,40,20,0.968017478636823,6
8600,BF,1e-05,40,20,0.9711386559568815,7
11822,BC,1e-05,40,30,0.2907378113200384,0
11822,BF,1e-05,40,30,0.9101991408978519,5
11822,BF,1e-05,40,30,0.9200088499463676,6
11822,BF,1e-05,40,30,0.9278759535247209,7
12019,BC,1e-05,40,40,0.22857987255314294,0
12019,BF,1e-05,40,40,0.9574945896078371,5
12019,BF,1e-05,40,40,0.9621882801655662,6
12019,BF,1e-05,40,40,0.9659363229860847,7
8830,BC,3e-05,10,10,0.1063208502516596,0
8830,BF,3e-05,10,10,0.9821149613511125,5
8830,BF,3e-05,10,10,0.9832948893271353,6
8830,BF,3e-05,10,10,0.9843265522291448,7
41883,BC,3e-05,10,20,0.3204467873951381,0
41883,BF,3e-05,10,20,0.9075339163819047,5
41883,BF,3e-05,10,20,0.9172002271079823,6
41883,BF,3e-05,10,20,0.9250589008042224,7
25685,BC,3e-05,10,30,0.5036575269628888,0
25685,BF,3e-05,10,30,0.817110453398708,5
25685,BF,3e-05,10,30,0.8357848337355394,6
25685,BF,3e-05,10,30,0.8509022218059102,7
17472,BC,3e-05,10,40,0.44069935044786146,0
17472,BF,3e-05,10,40,0.8406333064626779,5
17472,BF,3e-05,10,40,0.8566410171622328,6
17472,BF,3e-05,10,40,0.8697203234071865,7
35927,BC,3e-05,15,10,0.13811606709727964,0
35927,BF,3e-05,15,10,0.9689005624811217,5
35927,BF,3e-05,15,10,0.970948116969708,6
35927,BF,3e-05,15,10,0.9727118990090078,7
12666,BC,3e-05,15,20,0.27375414905472584,0
12666,BF,3e-05,15,20,0.9319775295470765,5
12666,BF,3e-05,15,20,0.9393567317468328,6
12666,BF,3e-05,15,20,0.9453215407991719,7
20818,BC,3e-05,15,30,0.34525455219429646,0
20818,BF,3e-05,15,30,0.9052717436908032,5
20818,BF,3e-05,15,30,0.9155566135530414,6
20818,BF,3e-05,15,30,0.9237919256942567,7
19675,BC,3e-05,15,40,0.41426819680487836,0
19675,BF,3e-05,15,40,0.8686129152923852,5
19675,BF,3e-05,15,40,0.8826112758224496,6
19675,BF,3e-05,15,40,0.8939855809092948,7
47432,BC,3e-05,20,10,0.08605224144694956,0
47432,BF,3e-05,20,10,0.9876504925115838,5
47432,BF,3e-05,20,10,0.9884638020478778,6
47432,BF,3e-05,20,10,0.9891965634677852,7
9417,BC,3e-05,20,20,0.1553220209987204,0
9417,BF,3e-05,20,20,0.9677420546075697,5
9417,BF,3e-05,20,20,0.9712358057527294,6
9417,BF,3e-05,20,20,0.9740436697916074,7
78952,BC,3e-05,20,30,0.6902535581000567,0
78952,BF,3e-05,20,30,0.7456388054478283,5
78952,BF,3e-05,20,30,0.773178567744932,6
78952,BF,3e-05,20,30,0.7952615565189342,7
31684,BC,3e-05,20,40,0.25503464504540807,0
31684,BF,3e-05,20,40,0.9331671265740604,5
31684,BF,3e-05,20,40,0.9404019327261136,6
31684,BF,3e-05,20,40,0.9461975617303082,7
8679,BC,3e-05,30,10,0.07095476907425358,0
8679,BF,3e-05,30,10,0.9907660524496587,5
8679,BF,3e-05,30,10,0.9913867257647838,6
8679,BF,3e-05,30,10,0.9919336618131497,7
9975,BC,3e-05,30,20,0.18040650050969154,0
9975,BF,3e-05,30,20,0.9678020347372527,5
9975,BF,3e-05,30,20,0.9714412568905433,6
9975,BF,3e-05,30,20,0.9743272573751185,7
39024,BC,3e-05,30,30,0.20553061042511522,0
39024,BF,3e-05,30,30,0.9598833240754285,5
39024,BF,3e-05,30,30,0.964303618716051,6
39024,BF,3e-05,30,30,0.9678262057522551,7
8028,BC,3e-05,30,40,0.15161063310938983,0
8028,BF,3e-05,30,40,0.9780508885936742,5
8028,BF,3e-05,30,40,0.9804583239653911,6
8028,BF,3e-05,30,40,0.9823962126000707,7
46055,BC,3e-05,40,10,0.059179225353100495,0
46055,BF,3e-05,40,10,0.993176720077434,5
46055,BF,3e-05,40,10,0.9936497604224852,6
46055,BF,3e-05,40,10,0.9940676851918908,7
6393,BC,3e-05,40,20,0.1673276442840559,0
6393,BF,3e-05,40,20,0.9556321503714269,5
6393,BF,3e-05,40,20,0.9604615758203731,6
6393,BF,3e-05,40,20,0.9643102172690491,7
33174,BC,3e-05,40,30,0.21890603315083168,0
33174,BF,3e-05,40,30,0.9359421904461361,5
33174,BF,3e-05,40,30,0.9428842145095345,6
33174,BF,3e-05,40,30,0.9484550866006222,7
7523,BC,3e-05,40,40,0.19076398745530598,0
7523,BF,3e-05,40,40,0.9613571886597998,5
7523,BF,3e-05,40,40,0.9656049775727558,6
7523,BF,3e-05,40,40,0.9690488973394971,7
346,BC,1e-06,10,10,0.08757253884175653,0
346,BF,1e-06,10,10,0.9872735801832673,5
346,BF,1e-06,10,10,0.9881028211145605,6
346,BF,1e-06,10,10,0.9888323324477434,7
1336,BC,1e-06,10,20,0.17544884705561237,0
1336,BF,1e-06,10,20,0.9629013638254341,5
1336,BF,1e-06,10,20,0.9667857519526408,6
1336,BF,1e-06,10,20,0.9699409601561886,7
452,BC,1e-06,10,30,0.20923160018233633,0
452,BF,1e-06,10,30,0.9489046301447174,5
452,BF,1e-06,10,30,0.9542436352334235,6
452,BF,1e-06,10,30,0.9585470625649988,7
702,BC,1e-06,10,40,0.26595178352629534,0
702,BF,1e-06,10,40,0.92256466061056,5
702,BF,1e-06,10,40,0.9303983667459472,6
702,BF,1e-06,10,40,0.9367926501139905,7
55,BC,1e-06,15,10,0.07107851432725498,0
55,BF,1e-06,15,10,0.9914410496185408,5
55,BF,1e-06,15,10,0.9919987898998666,6
55,BF,1e-06,15,10,0.9924863336874338,7
607,BC,1e-06,15,20,0.1183097887893243,0
607,BF,1e-06,15,20,0.98261536721493,5
607,BF,1e-06,15,20,0.9844863764890907,6
607,BF,1e-06,15,20,0.98599165857539,7
1566,BC,1e-06,15,30,0.13269309826222997,0
1566,BF,1e-06,15,30,0.9786010820141605,5
1566,BF,1e-06,15,30,0.9808809358286249,6
1566,BF,1e-06,15,30,0.9827271479728528,7
1220,BC,1e-06,15,40,0.16373335134584344,0
1220,BF,1e-06,15,40,0.9680400530264726,5
1220,BF,1e-06,15,40,0.9714556345790225,6
1220,BF,1e-06,15,40,0.9741836683264226,7
668,BC,1e-06,20,10,0.05990125661888446,0
668,BF,1e-06,20,10,0.9938630522181234,5
668,BF,1e-06,20,10,0.99426575396436,6
668,BF,1e-06,20,10,0.9946189028911656,7
789,BC,1e-06,20,20,0.1044442211975023,0
789,BF,1e-06,20,20,0.9868208058807583,5
789,BF,1e-06,20,20,0.9882339469227063,6
789,BF,1e-06,20,20,0.98937597912451,7
158,BC,1e-06,20,30,0.10692694340521403,0
158,BF,1e-06,20,30,0.9858262906392027,5
158,BF,1e-06,20,30,0.9873451353132786,6
158,BF,1e-06,20,30,0.9885663564271413,7
2051,BC,1e-06,20,40,0.11856410293663955,0
2051,BF,1e-06,20,40,0.9834529858938091,5
2051,BF,1e-06,20,40,0.9852378863059883,6
2051,BF,1e-06,20,40,0.9866740318677345,7
299,BC,1e-06,30,10,0.04635246724473019,0
299,BF,1e-06,30,10,0.996134957702624,5
299,BF,1e-06,30,10,0.9963931637462148,6
299,BF,1e-06,30,10,0.9966199039638638,7
855,BC,1e-06,30,20,0.08740864387352187,0
855,BF,1e-06,30,20,0.9901034840964835,5
855,BF,1e-06,30,20,0.9911770266865144,6
855,BF,1e-06,30,20,0.9920336258695818,7
609,BC,1e-06,30,30,0.08710160584313253,0
609,BF,1e-06,30,30,0.9904888689543617,5
609,BF,1e-06,30,30,0.9915132614866631,6
609,BF,1e-06,30,30,0.9923404993320837,7
648,BC,1e-06,30,40,0.10286545910188927,0
648,BF,1e-06,30,40,0.9860510660256423,5
648,BF,1e-06,30,40,0.9875552808710335,6
648,BF,1e-06,30,40,0.9887700720777616,7
126,BC,1e-06,40,10,0.03654241465497121,0
126,BF,1e-06,40,10,0.9972748334935587,5
